Cook Islands,COK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.645918489,0.698291421,1,71.78218079,34.65346527,95.54455566,0.645181596,0.611130536,1,69.80197906,41.08910751,93.06930542,0.677497864,0.689934373,1,72.27722931,39.60396194,95.04950714,0.638821959,0.63613379,1,69.85646057,39.23445129,94.25836945,1.133691669,0.634850204,1,86.60286713,55.98086166,100,0.95277822,0.776746929,1,79.9043045,44.97607803,100,0.513449907,0.927077055,1,65.07176971,14.83253574,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.777217925,0.828872025,1,25.11848259,0,66.35070801,-0.911684394,0.759595752,1,19.9052124,0,62.55924225,-0.882083297,0.765643775,1,21.59624481,0,62.4413147,-0.936089277,0.75438571,1,17.8403759,0,61.97183228,-0.932483196,0.725729287,1,18.77934265,0,59.62441254,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Colombia,COL,-0.75183779,0.190395042,9,25.6281414,16.58291435,38.19095612,-0.636550546,0.190006107,10,31,18.5,41,-0.889674783,0.157706067,11,23.26732635,13.36633682,30.19801903,-0.716801107,0.168975785,12,28.71287155,16.83168411,38.61386108,-0.703268826,0.167299569,12,28.71287155,17.32673264,40.59405899,-0.685518146,0.153338462,15,29.66507149,17.22488022,38.75598145,-0.623253524,0.14936924,15,32.05741501,22.48803902,40.66985703,-0.505183816,0.144161597,17,38.75598145,26.31579018,46.88995361,-0.435861588,0.14235118,18,40.66985703,29.66507149,48.32535934,-0.396766573,0.137257293,18,41.82692337,33.17307663,50.48077011,-0.388473421,0.134668648,18,43.12796021,32.70142365,50.23696518,-0.308575392,0.13443464,18,45.97156525,35.54502487,52.60663605,-0.255811125,0.126683548,19,47.41783905,39.4366188,53.05164337,-0.353853554,0.131990731,19,45.07042313,34.74178314,50.70422363,-0.405946195,0.133430809,18,41.78403854,33.33333206,49.29577637,-0.291996509,0.143885329,16,44.71154022,33.65384674,55.76922989,-0.26849696,0.140791476,16,46.63461685,36.05769348,56.73077011,-0.278923213,0.151861519,15,43.75,31.73077011,52.88461685,-0.362957895,0.146255389,15,40.38461685,30.76922989,50.48077011,-0.406234682,0.138984695,15,38.46154022,28.84615326,48.55769348,-0.416837841,0.141029462,15,38.46154022,27.40384674,47.11538315,-0.491235614,0.141109735,14,33.65384674,24.51922989,45.67307663
Comoros,COM,-0.878604293,0.350509405,3,21.60803986,6.03015089,40.70351791,-1.087413669,0.289660096,5,15.5,4,31,-1.291202664,0.261188835,5,9.40594101,1.485148549,25.24752426,-0.950980365,0.271895856,5,17.82178307,6.435643673,36.63366318,-0.8690328,0.269203275,5,20.79207993,7.920792103,40.59405899,-1.024127007,0.240185723,6,15.31100464,6.220095634,33.01435471,-0.995350242,0.239412531,6,17.22488022,7.177033424,33.01435471,-0.953404725,0.238006964,6,18.18181801,7.655502319,34.92823029,-1.011351466,0.238179058,6,14.83253574,5.74162674,31.10047913,-1.032968283,0.199142203,7,15.38461494,7.211538315,25.48077011,-1.130064607,0.196018293,8,12.79620838,4.265402794,22.27488136,-1.046373963,0.188043267,9,14.69194317,5.687203884,27.48815155,-1.002895832,0.187366307,9,15.96244144,6.572770119,29.10798073,-1.015717268,0.185356438,9,16.43192482,7.042253494,28.63849831,-0.936851263,0.175546333,10,18.30985832,10.32863808,31.92488289,-0.891804099,0.184663862,9,18.26922989,7.692307472,32.69230652,-0.815271378,0.190853506,8,21.63461494,10.57692337,36.05769348,-0.998731077,0.216987252,8,16.34615326,8.17307663,29.80769157,-1.051715732,0.209837109,8,13.94230747,6.730769157,25.48077011,-1.071623564,0.214018777,8,12.5,6.730769157,23.55769157,-1.086837649,0.215183273,8,12.5,5.288461685,24.03846169,-1.199231863,0.238019302,7,10.09615421,4.807692528,21.15384674
Cape Verde,CPV,1.044188142,0.440473378,3,81.9095459,61.30653381,96.48241425,0.831155956,0.341500193,5,76,61,90.5,0.781645536,0.330101281,5,74.2574234,59.40594101,88.11881256,0.341298133,0.233733356,7,62.8712883,51.48514938,72.77227783,0.293519884,0.228848785,7,62.37623596,50,71.78218079,0.357084632,0.211196572,8,61.7224884,52.1531105,70.81340027,0.402133673,0.201827884,8,61.7224884,55.98086166,71.29186249,0.65333122,0.17196016,9,68.42105103,61.24401855,78.94736481,0.628360033,0.168258891,9,69.85646057,60.28708267,79.42583466,0.576220572,0.162591353,9,67.30769348,59.13461685,74.5192337,0.535593033,0.158619002,9,64.9289093,61.6113739,72.03791809,0.474676341,0.151094154,10,64.45497894,61.6113739,69.66824341,0.51072067,0.14740324,11,65.72769928,61.50234604,71.83098602,0.52412343,0.149236411,11,66.66666412,61.50234604,71.83098602,0.535892427,0.144845694,12,66.1971817,61.03286362,73.23943329,0.634725749,0.155632704,11,74.5192337,67.30769348,78.36538696,0.590640068,0.156820044,11,71.15384674,64.90384674,77.40384674,0.347401142,0.176841408,10,62.98077011,56.25,74.5192337,0.403487206,0.163975269,10,64.42308044,59.61538315,75.4807663,0.444187522,0.157126158,10,67.78845978,59.13461685,75,0.515891552,0.160946935,10,69.2307663,61.05769348,77.40384674,0.487906724,0.151131332,10,66.82691956,59.61538315,75.4807663
Costa Rica,CRI,0.618176877,0.199607864,8,68.34170532,60.80401993,79.89949799,0.746289909,0.210277021,8,74,65,84,0.634485722,0.164218336,10,70.29702759,63.36633682,80.19802094,0.705636322,0.178673744,11,71.78218079,64.35643768,81.18811798,0.703032851,0.178841799,11,72.77227783,64.85148621,82.17821503,0.559696019,0.162134722,13,67.46411133,59.33014297,73.20574188,0.558704138,0.160001367,13,66.02870941,58.85167313,75.5980835,0.466250151,0.161989853,14,63.63636398,58.85167313,70.33493042,0.381859928,0.159792542,15,60.76554871,57.89473724,70.33493042,0.460334957,0.152973071,15,63.94230652,58.65384674,71.15384674,0.563518703,0.148523912,15,66.35070801,61.6113739,72.98577881,0.523683727,0.151166975,14,65.40284729,62.08530807,72.03791809,0.451346606,0.148905158,13,62.91079712,60.5633812,69.95304871,0.519661665,0.145156726,14,65.72769928,61.50234604,71.83098602,0.551591456,0.14678441,14,66.66666412,61.50234604,73.23943329,0.560420513,0.150919601,14,72.11538696,65.86538696,76.92308044,0.504643083,0.148960501,14,69.71154022,63.46154022,75.4807663,0.466016471,0.160015091,13,68.2692337,59.13461685,75.4807663,0.469250798,0.153608829,13,68.2692337,60.09615326,75.4807663,0.481021464,0.153119788,12,69.71154022,60.57692337,75,0.544549525,0.145811886,13,70.67308044,61.53845978,77.40384674,0.569912374,0.145999432,12,70.19230652,62.98077011,76.44230652
Cuba,CUB,-1.136810899,0.212429106,6,16.08040237,6.03015089,24.62311554,-1.03907609,0.224308297,6,18,6.5,28.5,-1.04196763,0.184623167,6,17.82178307,7.425742626,27.22772217,-1.166926265,0.199085593,8,11.88118839,4.455445766,22.77227783,-1.215304136,0.202526212,8,10.39603996,3.960396051,19.30693054,-1.106402516,0.191087693,9,14.83253574,6.220095634,23.92344475,-1.08098197,0.186941177,9,14.83253574,7.177033424,27.27272797,-0.759093165,0.177323595,11,25.83732033,13.87559795,39.71291733,-0.684809148,0.174355969,11,29.18660355,16.26794243,42.10526276,-0.824909389,0.17177248,10,22.59615326,12.5,36.05769348,-0.708231091,0.168343052,10,28.4360199,17.06161118,40.75829315,-0.717990816,0.166833982,10,28.90995216,16.11374474,40.28435898,-0.690705955,0.158678383,10,30.04694748,17.37089157,42.72300339,-0.705490708,0.165659353,11,29.10798073,16.90140915,42.25352097,-0.697316706,0.167826936,11,30.04694748,16.90140915,41.31455231,-0.657869518,0.182850033,10,29.80769157,15.38461494,41.82692337,-0.701527536,0.181739867,9,28.36538506,13.94230747,40.38461685,-0.44250986,0.204093993,8,34.61538315,22.59615326,50.48077011,-0.430312783,0.18830508,8,35.09615326,23.55769157,50.48077011,-0.444256097,0.181514323,8,35.09615326,23.07692337,49.03845978,-0.322622925,0.181748569,8,43.26922989,27.88461494,52.88461685,-0.278077781,0.179597706,7,43.75,30.76922989,54.80769348
Cayman Islands,CYM,1.459768295,0.425513387,1,90.95477295,70.35176086,100,1.500637531,0.399806589,1,91.5,76.5,100,1.518951535,0.331181943,1,91.58415985,80.69306946,100,1.499740958,0.385293692,1,90.59406281,77.72277069,100,1.261433959,0.359076798,1,86.13861084,71.78218079,95.04950714,1.159124851,0.350057423,1,86.12440491,67.46411133,94.73683929,0.857202649,0.36664471,1,78.46890259,58.85167313,90.90908813,1.080183744,0.407668501,1,85.64593506,62.67942429,93.77990723,1.10512352,0.384279221,1,85.16746521,63.63636398,92.82296753,1.127510905,0.358583391,1,85.09615326,65.86538696,93.2692337,0.89725244,0.232072607,2,78.1990509,63.98104095,87.20378876,0.900790453,0.237422124,2,79.14691925,64.9289093,87.20378876,0.883710563,0.224769861,2,76.99530792,65.72769928,86.38497925,0.896692514,0.231391877,2,76.52581787,65.25821686,86.38497925,0.901921809,0.235197708,2,77.46479034,65.72769928,86.38497925,0.587215602,0.283749819,2,73.07691956,61.53845978,81.7307663,0.816758633,0.268129617,2,77.40384674,65.86538696,85.09615326,0.797454536,0.255405426,2,77.88461304,63.46154022,86.05769348,0.779638171,0.22922948,2,76.92308044,64.42308044,85.09615326,0.774545133,0.212365091,2,76.44230652,67.30769348,84.61538696,0.769119799,0.213246301,2,77.40384674,65.38461304,84.13461304,0.76851815,0.193913132,2,76.44230652,65.86538696,84.13461304
Cyprus,CYP,0.857321024,0.212429106,6,78.39196014,63.31658173,86.43215942,0.978492081,0.224308297,6,81,70,90,1.039933562,0.184623167,6,83.66336823,73.26732635,88.61386108,1.01569128,0.211067989,6,81.6831665,69.80197906,88.11881256,0.968805909,0.209321246,7,80.19802094,71.28713226,88.61386108,0.92290765,0.186147973,8,79.42583466,68.89952087,87.08133698,0.887087345,0.182740495,8,79.9043045,66.50717926,86.60286713,1.105020881,0.183946937,9,87.08133698,70.81340027,89.95215607,1.119864106,0.185978577,9,85.64593506,74.16268158,89.95215607,1.216479301,0.181496337,9,87.5,80.7692337,90.86538696,1.212835073,0.164057061,10,86.7298584,79.62084961,90.52132416,1.216267705,0.1637398,10,87.20378876,80.0947876,90.0473938,1.07297194,0.155708298,10,83.09859467,74.17840576,87.32394409,1.099575043,0.165226325,10,84.03755951,73.70892334,88.26290894,1.036492705,0.167057544,10,82.62910461,72.76995087,86.85446167,1.076946259,0.182535052,9,82.69230652,76.92308044,86.53845978,1.039793372,0.1803509,9,81.7307663,75,86.53845978,0.721351922,0.200809076,8,75.4807663,64.42308044,82.21154022,0.888223648,0.17545417,9,79.80769348,72.59615326,85.57691956,0.753562093,0.167522132,9,75.96154022,69.2307663,81.25,0.760008574,0.17208153,9,76.44230652,66.82691956,81.25,0.580853999,0.165661365,9,70.67308044,62.5,76.92308044
Czech Republic,CZE,0.915322721,0.177312374,9,79.89949799,68.34170532,86.43215942,0.922848761,0.18033503,10,80.5,70,85,0.636566818,0.149720058,12,71.28713226,64.35643768,79.70297241,0.864072025,0.156901702,13,77.72277069,68.81188202,83.66336823,0.871043801,0.158816859,13,78.71286774,69.30693054,84.15841675,0.783199787,0.146936864,13,72.72727203,66.50717926,83.25358582,0.867527783,0.154435501,12,79.42583466,67.46411133,85.64593506,0.87264353,0.146184176,14,76.55502319,67.46411133,87.08133698,0.905903339,0.139208362,15,79.9043045,71.29186249,85.64593506,0.914493978,0.134944633,15,80.7692337,70.67308044,85.09615326,0.962592542,0.138417989,14,81.04265594,70.61611176,86.25592041,0.937226951,0.132702217,16,80.0947876,69.66824341,84.8341217,1.025034308,0.12511982,17,81.22065735,74.17840576,86.38497925,1.028504133,0.127977297,17,81.69013977,73.70892334,86.38497925,1.030306339,0.13141717,16,81.69013977,73.70892334,86.38497925,1.141128182,0.13758415,15,84.61538696,78.84615326,86.05769348,1.137294054,0.137855917,15,84.13461304,78.84615326,87.9807663,1.020164251,0.154887751,13,81.7307663,76.44230652,87.0192337,1.124163508,0.144615293,13,83.17308044,79.32691956,87.5,1.055094004,0.138596609,13,82.21154022,77.88461304,86.53845978,1.052832484,0.141084328,13,82.21154022,77.40384674,87.0192337,1.05988121,0.14070347,12,83.17308044,76.44230652,87.0192337
Germany,DEU,1.609529257,0.1942361,8,93.96984863,88.94472504,99.49748993,1.663779855,0.20016776,8,93.5,89.5,99,1.637887239,0.16362752,9,93.56435394,89.10890961,99.00990295,1.666164994,0.183128074,9,93.56435394,88.11881256,100,1.674761415,0.181855857,9,93.56435394,89.60395813,99.50495148,1.639208913,0.174533814,9,93.77990723,89.47368622,98.08612061,1.663715005,0.170093641,9,94.25836945,89.95215607,98.56459045,1.783432961,0.161725223,11,95.21530914,90.43061829,100,1.772996068,0.162278026,11,95.21530914,90.43061829,100,1.745705962,0.158814877,11,94.2307663,89.90384674,100,1.655951381,0.156476021,11,92.89099884,88.62559509,98.10426331,1.644639611,0.154966801,12,92.89099884,88.62559509,98.57820129,1.627287269,0.141251788,14,92.01877594,88.73239136,97.65258026,1.6761657,0.149167642,14,92.01877594,89.20188141,98.59155273,1.650206327,0.150941536,13,92.01877594,88.26290894,98.12206268,1.854514003,0.162377656,12,93.75,88.94230652,99.5192337,1.794227839,0.158413589,12,93.2692337,89.42308044,99.5192337,1.621759415,0.170476571,11,91.82691956,87.9807663,97.11538696,1.614979029,0.160230756,11,91.34615326,87.0192337,98.07691956,1.631583333,0.153755531,11,91.34615326,88.46154022,98.07691956,1.620687485,0.157284334,11,92.30769348,87.9807663,97.11538696,1.5579319,0.155774683,10,91.34615326,87.0192337,97.11538696
Djibouti,DJI,-0.971613765,0.320348233,4,18.59296417,5.527637959,38.19095612,-0.847023129,0.268077612,6,23,8,37.5,-0.886320591,0.239994571,6,23.76237679,9.900990486,35.14851379,-0.917407632,0.241981566,6,19.30693054,7.425742626,36.13861465,-0.86728406,0.237760559,6,21.28712845,9.40594101,38.61386108,-0.85050267,0.217912197,7,22.00956917,11.00478458,37.32057571,-0.957037628,0.215601221,8,19.1387558,8.612440109,33.01435471,-0.87682575,0.211611688,8,22.48803902,10.52631569,37.32057571,-0.756274581,0.210538313,8,25.35885239,12.91866016,41.62679291,-0.644798994,0.196544975,9,32.21154022,17.78846169,45.19230652,-0.676523983,0.160622224,10,30.33175278,17.53554535,42.18009567,-0.729136527,0.157861128,10,28.4360199,16.11374474,39.33649445,-0.807013035,0.153537869,10,24.88262939,14.55399036,33.33333206,-0.79141593,0.155231342,10,24.88262939,15.02347374,36.61971664,-0.772137523,0.150969908,11,26.29108047,15.02347374,38.96713638,-0.87403667,0.1621681,10,19.23077011,9.134614944,31.73077011,-0.922241867,0.163577721,9,17.78846169,8.17307663,30.28846169,-0.976146162,0.185095772,8,16.82692337,8.17307663,27.40384674,-0.912042797,0.171935484,8,17.30769157,9.615385056,29.80769157,-0.918413281,0.162553236,9,17.30769157,9.134614944,27.40384674,-0.914168358,0.163613006,9,18.26922989,9.134614944,27.40384674,-1.011851192,0.154181972,9,15.86538506,7.692307472,23.07692337
Dominica,DMA,0.84241569,0.388865143,2,77.88945007,58.29145813,91.45728302,0.683939397,0.336021245,3,73,55.5,85,0.634926558,0.286095172,3,70.79207611,57.4257431,84.15841675,0.761684,0.315407813,3,74.2574234,59.40594101,86.63366699,0.740078092,0.294440031,3,74.75247192,61.38613892,84.65346527,0.621062994,0.262904286,4,69.37799072,59.33014297,83.25358582,0.619343519,0.277290493,4,68.42105103,58.37320709,83.73205566,0.696042836,0.290448755,4,69.85646057,58.85167313,88.03827667,0.646536708,0.283368498,4,70.81340027,58.85167313,85.16746521,0.636563599,0.224953979,4,70.19230652,59.13461685,82.69230652,0.712046564,0.223508269,4,69.19431305,61.6113739,83.88625336,0.705653071,0.2166287,4,69.66824341,62.55924225,82.93838501,0.648789704,0.214319304,4,68.54460144,61.97183228,79.81221008,0.636970162,0.212115541,4,69.01408386,61.97183228,80.75117493,0.648834348,0.212077722,4,70.89202118,61.03286362,80.75117493,0.492821336,0.232679635,3,70.67308044,61.53845978,78.36538696,0.673358738,0.213613823,4,74.03845978,64.90384674,81.25,0.606366098,0.259600848,4,72.59615326,59.13461685,82.21154022,0.613030314,0.251939595,4,73.55769348,60.09615326,81.25,0.663939238,0.25831902,3,75,61.05769348,82.69230652,0.687565684,0.259661376,3,75,61.05769348,83.65384674,0.740505815,0.276460171,3,75.96154022,61.05769348,86.05769348
Denmark,DNK,1.820808649,0.1942361,8,97.98995209,92.96482086,100,1.881881595,0.20016776,8,98,92,100,1.838744879,0.164084077,8,97.52474976,92.5742569,100,1.916298985,0.183128074,9,99.00990295,92.5742569,100,1.960583806,0.181855857,9,99.50495148,93.06930542,100,1.951609135,0.174533814,9,99.0430603,94.25836945,100,1.948244095,0.170093641,9,99.0430603,94.25836945,100,1.997571826,0.173300162,10,100,93.30143738,100,2.013730049,0.174210817,10,100,92.82296753,100,1.966503382,0.170827642,10,99.5192337,92.78845978,100,1.924757004,0.156476021,11,98.57820129,92.89099884,100,1.905866027,0.154966801,12,99.05213165,92.89099884,100,1.929627895,0.146811515,12,99.53051758,92.95774841,100,1.882328749,0.15095742,13,98.12206268,91.54929352,100,1.911076665,0.150941536,13,98.59155273,92.48826599,100,2.105698109,0.162377656,12,99.5192337,93.2692337,100,2.051810026,0.158413589,12,99.5192337,92.78845978,100,1.924276352,0.170476571,11,97.59615326,91.82691956,100,1.847278476,0.160230756,11,97.59615326,89.90384674,100,1.815460563,0.153755531,11,96.63461304,90.38461304,99.5192337,1.876799226,0.157284334,11,97.11538696,91.82691956,100,1.858851552,0.155774683,10,98.07691956,91.82691956,100
Dominican Republic,DOM,-0.522590637,0.212429106,6,34.67336655,21.60803986,46.2311554,-0.472835541,0.216950566,7,36,23,47,-0.61033988,0.178184003,8,31.68316841,22.2772274,42.07920837,-0.672770262,0.180629715,10,29.7029705,17.32673264,40.59405899,-0.608572602,0.182134375,10,31.18811798,18.31683159,44.05940628,-0.67210573,0.162134722,13,30.62200928,17.22488022,39.23445129,-0.670407236,0.160001367,13,31.10047913,19.61722565,39.71291733,-0.575809121,0.152417958,15,33.97129059,24.4019146,44.97607803,-0.613635421,0.152406365,15,32.05741501,21.53110123,44.01913834,-0.660289288,0.145768121,15,30.76922989,20.67307663,39.42307663,-0.772622108,0.142621532,15,26.06635094,17.06161118,36.96682358,-0.808320522,0.141848981,15,24.64455032,14.69194317,33.64928818,-0.773367405,0.134710044,16,26.29108047,16.43192482,33.8028183,-0.687735379,0.13967821,16,30.04694748,19.24882698,40.84506989,-0.532446563,0.139802545,16,36.61971664,26.7605629,45.53990555,-0.405765831,0.150919601,14,39.42307663,29.80769157,50.48077011,-0.512761354,0.147924528,15,35.09615326,25.48077011,46.15384674,-0.395290703,0.159359738,14,37.01922989,28.84615326,50,-0.420852572,0.152229115,14,36.05769348,28.84615326,48.07692337,-0.379276842,0.143515006,14,39.42307663,28.84615326,49.03845978,-0.347593755,0.145535171,14,41.82692337,28.36538506,50.48077011,-0.264179349,0.145754218,13,45.19230652,33.17307663,53.84615326
Algeria,DZA,-1.218194842,0.212429106,6,12.56281376,4.522613049,22.11055183,-1.160562277,0.209898442,8,12.5,6,23,-1.211335659,0.175605074,8,11.88118839,2.475247622,21.78217888,-0.630158603,0.184594825,9,33.16831589,18.81188202,42.5742569,-0.587644041,0.179899901,10,31.68316841,19.30693054,44.5544548,-0.620909214,0.161741778,13,33.49282455,18.66028786,42.10526276,-0.75083214,0.156773865,13,28.22966576,16.26794243,37.79904175,-0.708591282,0.146617934,15,27.75119591,18.66028786,39.71291733,-0.772745669,0.146682277,16,24.88038254,14.35406685,35.40670013,-0.741468847,0.142792761,15,25.48077011,16.82692337,36.53845978,-0.793536186,0.139010951,15,23.22274971,15.63981056,35.0710907,-0.784934521,0.136988103,15,26.54028511,15.63981056,34.12322235,-0.807625413,0.130970046,16,24.41314507,15.49295807,31.45539856,-0.772241533,0.135319322,16,26.7605629,16.43192482,35.21126938,-0.689426303,0.133681491,16,30.98591614,19.24882698,40.37558746,-0.773270369,0.14541626,14,24.03846169,13.46153831,33.17307663,-0.864008248,0.145566314,14,19.23077011,11.53846169,30.76922989,-0.857603908,0.161406949,13,18.75,10.57692337,31.25,-0.863662541,0.151965573,13,19.23077011,10.09615421,30.76922989,-0.740966141,0.14561671,13,23.55769157,16.82692337,32.69230652,-0.815708339,0.159274802,12,20.67307663,12.5,31.25,-0.780317664,0.158351302,10,21.63461494,13.94230747,33.17307663
Ecuador,ECU,-0.449707776,0.207433358,7,38.19095612,24.62311554,47.73869324,-0.552421689,0.210277021,8,32.5,20.5,45.5,-0.640391231,0.16467987,9,30.19801903,22.2772274,40.59405899,-0.720815539,0.18017301,10,28.21782112,16.83168411,38.61386108,-0.738096952,0.178841799,11,27.22772217,15.84158421,40.09901047,-0.746674299,0.161035717,14,26.79425812,15.78947353,38.2775116,-0.793714285,0.157716095,14,25.83732033,15.31100464,35.40670013,-1.033067226,0.159237236,15,14.83253574,9.090909004,25.35885239,-1.035035491,0.157549351,16,14.35406685,8.133971214,24.4019146,-1.167480707,0.151117593,16,10.57692337,5.288461685,19.71153831,-1.251498699,0.139410675,17,9.004739761,3.791469097,15.63981056,-1.204063773,0.138462842,17,10.90047359,4.265402794,16.587677,-1.205241084,0.135438442,16,10.79812241,4.694835663,16.43192482,-1.134629965,0.137117475,17,12.67605591,5.633802891,19.7183094,-0.968318403,0.137313604,17,17.37089157,10.79812241,27.69952965,-1.058524728,0.154332906,14,12.01923084,7.211538315,21.63461494,-1.028962374,0.147924528,15,13.94230747,6.730769157,23.55769157,-0.761443496,0.159359738,14,25,14.42307663,32.69230652,-0.810795546,0.152229115,14,21.63461494,12.5,31.25,-0.638797462,0.152883708,13,28.36538506,17.78846169,38.94230652,-0.577439368,0.145535171,14,29.80769157,20.19230843,42.30769348,-0.548131645,0.145754218,13,32.21154022,21.15384674,42.78845978
"Egypt, Arab Rep.",EGY,0.001262441,0.204047322,7,51.75879288,40.20100403,62.31155777,-0.040467922,0.196957424,9,50,39,61,-0.010784124,0.164161608,9,50.99010086,42.07920837,59.90098953,0.012345284,0.175409153,10,54.45544434,45.04950333,60.39603806,0.021365564,0.178258792,11,53.96039581,45.04950333,62.8712883,0.019537851,0.161741778,13,52.63158035,44.49760818,59.33014297,-0.024182694,0.156773865,13,52.63158035,44.49760818,58.37320709,-0.257810205,0.144481018,15,47.36841965,39.23445129,53.11004639,-0.229975536,0.147009373,15,48.32535934,38.2775116,53.58851624,-0.129250243,0.141122341,16,51.44230652,41.82692337,58.17307663,-0.10517665,0.138317406,16,52.60663605,45.0236969,57.81990433,-0.179405048,0.135978445,16,49.76303482,41.23222733,55.45023727,-0.452021331,0.130125493,17,41.78403854,30.04694748,47.88732529,-0.472359061,0.130848125,18,40.37558746,30.04694748,46.94835663,-0.633335888,0.128343433,18,33.33333206,22.06572723,41.31455231,-0.662616909,0.138336748,16,29.32692337,18.26922989,37.5,-0.601353526,0.139593959,16,31.25,20.67307663,41.82692337,-0.517458081,0.157192364,14,32.69230652,23.55769157,44.71154022,-0.543798029,0.143201664,15,32.69230652,23.07692337,41.34615326,-0.414286405,0.138350651,15,37.01922989,27.40384674,48.07692337,-0.420939803,0.140928447,15,37.98077011,27.40384674,47.11538315,-0.359800816,0.138926253,14,39.90384674,29.80769157,48.55769348
Eritrea,ERI,-0.655131698,0.350509405,3,29.64824104,12.06030178,48.24120712,-0.423819304,0.289660096,5,37.5,20.5,54,-0.563529193,0.261188835,5,33.66336823,18.81188202,48.01980209,-0.562081456,0.251649112,6,34.65346527,16.83168411,48.01980209,-0.658224404,0.255189121,6,29.7029705,14.35643578,45.54455566,-0.864189923,0.226858824,8,21.05263138,10.52631569,37.32057571,-1.041639328,0.223272771,8,16.26794243,7.177033424,30.62200928,-1.188964725,0.181878552,9,11.00478458,3.82775116,20.57416344,-1.277803183,0.181074366,9,9.090909004,1.91387558,15.31100464,-1.302218199,0.160718605,11,7.692307472,2.403846264,14.90384579,-1.310355663,0.156664744,11,7.109004974,2.369668245,15.16587639,-1.3486588,0.153053656,11,6.161137581,1.895734549,12.79620838,-1.350850701,0.148028076,11,6.572770119,1.877934217,13.61502361,-1.387346506,0.148974001,11,5.633802891,1.408450723,10.79812241,-1.40752387,0.145251021,12,4.225352287,0.938967109,11.26760578,-1.530498862,0.161247909,9,2.403846264,0.961538434,7.211538315,-1.487546563,0.15969649,10,3.846153736,0.961538434,7.692307472,-1.625367641,0.170844793,10,4.326922894,1.442307711,8.17307663,-1.557995439,0.160126582,10,5.288461685,1.442307711,8.17307663,-1.58016634,0.155721962,10,5.288461685,1.442307711,6.730769157,-1.595471978,0.156183824,10,5.288461685,1.442307711,6.730769157,-1.471619844,0.154181972,9,5.288461685,3.846153736,8.653845787
Spain,ESP,1.435085535,0.1942361,8,90.45226288,85.42713928,96.48241425,1.343839049,0.20016776,8,90,82,93.5,1.434406638,0.16362752,9,90.59406281,84.15841675,94.55445862,1.257136583,0.183128074,9,86.63366699,79.20792389,92.5742569,1.280947447,0.181855857,9,86.63366699,81.18811798,92.5742569,1.144682765,0.174533814,9,85.16746521,76.07655334,90.43061829,1.127902031,0.170093641,9,86.12440491,75.5980835,89.95215607,1.131011367,0.161725223,11,87.55980682,75.11961365,89.95215607,1.168316364,0.159904107,12,86.12440491,79.9043045,89.95215607,1.193508863,0.156750396,12,85.57691956,81.25,89.90384674,1.162589192,0.154008538,12,86.25592041,78.67298889,89.09952545,1.16339004,0.154966801,12,85.78199005,79.14691925,89.09952545,1.17730248,0.142904446,13,85.44600677,78.40375519,89.20188141,1.043725133,0.15095742,13,83.09859467,73.23943329,86.38497925,1.031751275,0.150941536,13,82.15962219,73.23943329,86.38497925,0.968260944,0.162377656,12,80.28845978,75.4807663,86.05769348,0.914864242,0.158413589,12,79.32691956,73.07691956,85.09615326,0.997172773,0.170476571,11,80.7692337,75,87.0192337,1.059366107,0.160230756,11,82.21154022,76.92308044,86.53845978,1.013061881,0.153755531,11,81.25,75.96154022,86.53845978,1.025826097,0.157284334,11,81.25,76.92308044,87.0192337,0.901961207,0.155774683,10,78.36538696,72.59615326,84.13461304
